snapshot_id,date,slot,source_type,product_name,canonical_product_name,target_top20_next_1d,target_top20_next_3d,target_top20_next_7d,target_rank_50_next_3d,target_rank_50_next_7d,target_search_up_next_3d,target_click_up_next_3d,target_search_up_next_7d,target_click_up_next_7d,target_interest_confirmed_next_3d,target_priority_success_next_7d,label_status_1d,label_status_3d,label_status_7d,label_status,label_created_at
2026-06-02|pm|rising|삼다수500ml,2026-06-02,pm,rising,삼다수500ml,삼다수500ml,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:31
2026-06-02|pm|rising|단백질보충제,2026-06-02,pm,rising,단백질보충제,단백질보충제,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:31
2026-06-02|pm|rising|블랙트러플하몽크래커,2026-06-02,pm,rising,블랙트러플하몽크래커,블랙트러플하몽크래커,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:31
2026-06-02|pm|rising|에너지젤,2026-06-02,pm,rising,에너지젤,에너지젤,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,ready,ready,ready,ready,2026-06-10 12:07:31
2026-06-03|pm|rising|마늘,2026-06-03,pm,rising,마늘,마늘,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|냉면육수,2026-06-03,pm,rising,냉면육수,냉면육수,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|삼계탕,2026-06-03,pm,rising,삼계탕,삼계탕,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|병아리콩,2026-06-03,pm,rising,병아리콩,병아리콩,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|오징어,2026-06-03,pm,rising,오징어,오징어,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|다슬기,2026-06-03,pm,rising,다슬기,다슬기,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|양파,2026-06-03,pm,rising,양파,양파,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|진미채,2026-06-03,pm,rising,진미채,진미채,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|김치,2026-06-03,pm,rising,김치,김치,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|살구,2026-06-03,pm,rising,살구,살구,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|냉면,2026-06-03,pm,rising,냉면,냉면,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|아귀포,2026-06-03,pm,rising,아귀포,아귀포,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|구운계란,2026-06-03,pm,rising,구운계란,구운계란,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|완두콩,2026-06-03,pm,rising,완두콩,완두콩,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|누룽지,2026-06-03,pm,rising,누룽지,누룽지,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|고추장,2026-06-03,pm,rising,고추장,고추장,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|꽃게,2026-06-03,pm,rising,꽃게,꽃게,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|참외10kg,2026-06-03,pm,rising,참외10kg,참외10kg,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|복분자,2026-06-03,pm,rising,복분자,복분자,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|냉동블루베리,2026-06-03,pm,rising,냉동블루베리,냉동블루베리,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|설탕15kg,2026-06-03,pm,rising,설탕15kg,설탕15kg,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|낫또,2026-06-03,pm,rising,낫또,낫또,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|오렌지,2026-06-03,pm,rising,오렌지,오렌지,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|레몬즙,2026-06-03,pm,rising,레몬즙,레몬즙,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|초당옥수수,2026-06-03,pm,rising,초당옥수수,초당옥수수,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|매실10kg,2026-06-03,pm,rising,매실10kg,매실10kg,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|la갈비,2026-06-03,pm,rising,la갈비,la갈비,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|토마토,2026-06-03,pm,rising,토마토,토마토,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|마늘쫑,2026-06-03,pm,rising,마늘쫑,마늘쫑,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|버터,2026-06-03,pm,rising,버터,버터,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|호두,2026-06-03,pm,rising,호두,호두,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|열무김치,2026-06-03,pm,rising,열무김치,열무김치,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|오이,2026-06-03,pm,rising,오이,오이,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|양배추즙,2026-06-03,pm,rising,양배추즙,양배추즙,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|궁채,2026-06-03,pm,rising,궁채,궁채,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|시오콘부,2026-06-03,pm,rising,시오콘부,시오콘부,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|블루베리,2026-06-03,pm,rising,블루베리,블루베리,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|그릭요거트,2026-06-03,pm,rising,그릭요거트,그릭요거트,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|수향미10kg,2026-06-03,pm,rising,수향미10kg,수향미10kg,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|복숭아,2026-06-03,pm,rising,복숭아,복숭아,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|참기름,2026-06-03,pm,rising,참기름,참기름,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|멜론,2026-06-03,pm,rising,멜론,멜론,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|쪼갠매실,2026-06-03,pm,rising,쪼갠매실,쪼갠매실,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|망고,2026-06-03,pm,rising,망고,망고,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|체리,2026-06-03,pm,rising,체리,체리,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|당근주스,2026-06-03,pm,rising,당근주스,당근주스,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|옥수수,2026-06-03,pm,rising,옥수수,옥수수,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|딸기,2026-06-03,pm,rising,딸기,딸기,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|삼겹살,2026-06-03,pm,rising,삼겹살,삼겹살,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|깐매실,2026-06-03,pm,rising,깐매실,깐매실,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|청매실,2026-06-03,pm,rising,청매실,청매실,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|방울토마토,2026-06-03,pm,rising,방울토마토,방울토마토,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|토마토즙,2026-06-03,pm,rising,토마토즙,토마토즙,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|황태채,2026-06-03,pm,rising,황태채,황태채,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|닭다리살,2026-06-03,pm,rising,닭다리살,닭다리살,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|아몬드,2026-06-03,pm,rising,아몬드,아몬드,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|찹쌀떡,2026-06-03,pm,rising,찹쌀떡,찹쌀떡,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|당근,2026-06-03,pm,rising,당근,당근,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|홍게,2026-06-03,pm,rising,홍게,홍게,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|장어,2026-06-03,pm,rising,장어,장어,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|자두,2026-06-03,pm,rising,자두,자두,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|죽순,2026-06-03,pm,rising,죽순,죽순,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|미숫가루,2026-06-03,pm,rising,미숫가루,미숫가루,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|황매실,2026-06-03,pm,rising,황매실,황매실,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|견과류,2026-06-03,pm,rising,견과류,견과류,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|쥐포,2026-06-03,pm,rising,쥐포,쥐포,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|수향미,2026-06-03,pm,rising,수향미,수향미,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|모짜렐라치즈,2026-06-03,pm,rising,모짜렐라치즈,모짜렐라치즈,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|비정제원당,2026-06-03,pm,rising,비정제원당,비정제원당,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|땅콩버터,2026-06-03,pm,rising,땅콩버터,땅콩버터,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|두리안,2026-06-03,pm,rising,두리안,두리안,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|고구마,2026-06-03,pm,rising,고구마,고구마,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|마른오징어,2026-06-03,pm,rising,마른오징어,마른오징어,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|계란30구,2026-06-03,pm,rising,계란30구,계란30구,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|반건조오징어,2026-06-03,pm,rising,반건조오징어,반건조오징어,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|무늬오징어,2026-06-03,pm,rising,무늬오징어,무늬오징어,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|캡슐커피,2026-06-03,pm,rising,캡슐커피,캡슐커피,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|신비복숭아,2026-06-03,pm,rising,신비복숭아,신비복숭아,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|홍감자,2026-06-03,pm,rising,홍감자,홍감자,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|쌀,2026-06-03,pm,rising,쌀,쌀,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|설탕,2026-06-03,pm,rising,설탕,설탕,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|내몽골치즈,2026-06-03,pm,rising,내몽골치즈,내몽골치즈,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|육개장,2026-06-03,pm,rising,육개장,육개장,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|메밀면,2026-06-03,pm,rising,메밀면,메밀면,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|호랑이콩,2026-06-03,pm,rising,호랑이콩,호랑이콩,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|생사우,2026-06-03,pm,rising,생사우,생사우,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|차전자피,2026-06-03,pm,rising,차전자피,차전자피,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|곱창김,2026-06-03,pm,rising,곱창김,곱창김,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|상추,2026-06-03,pm,rising,상추,상추,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|국산참기름,2026-06-03,pm,rising,국산참기름,국산참기름,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|원당,2026-06-03,pm,rising,원당,원당,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|무알콜맥주,2026-06-03,pm,rising,무알콜맥주,무알콜맥주,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|갑오징어,2026-06-03,pm,rising,갑오징어,갑오징어,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|수신메론,2026-06-03,pm,rising,수신메론,수신메론,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|전복,2026-06-03,pm,rising,전복,전복,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|코코넛밀크,2026-06-03,pm,rising,코코넛밀크,코코넛밀크,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|망고스틴,2026-06-03,pm,rising,망고스틴,망고스틴,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|활새우,2026-06-03,pm,rising,활새우,활새우,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|두부면,2026-06-03,pm,rising,두부면,두부면,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|양대파,2026-06-03,pm,rising,양대파,양대파,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|마카다미아,2026-06-03,pm,rising,마카다미아,마카다미아,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|콜라겐,2026-06-03,pm,rising,콜라겐,콜라겐,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|비타민c,2026-06-03,pm,rising,비타민c,비타민c,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|레드와인비니거,2026-06-03,pm,rising,레드와인비니거,레드와인비니거,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|멸균우유,2026-06-03,pm,rising,멸균우유,멸균우유,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|찹쌀누룽지과자,2026-06-03,pm,rising,찹쌀누룽지과자,찹쌀누룽지과자,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|두유,2026-06-03,pm,rising,두유,두유,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|유산균,2026-06-03,pm,rising,유산균,유산균,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|뉴케어,2026-06-03,pm,rising,뉴케어,뉴케어,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|콘드로이친,2026-06-03,pm,rising,콘드로이친,콘드로이친,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|알파cd,2026-06-03,pm,rising,알파cd,알파cd,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|카무트효소,2026-06-03,pm,rising,카무트효소,카무트효소,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|아이스크림,2026-06-03,pm,rising,아이스크림,아이스크림,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|뉴케어구수한맛,2026-06-03,pm,rising,뉴케어구수한맛,뉴케어구수한맛,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|장사의신밀키트,2026-06-03,pm,rising,장사의신밀키트,장사의신밀키트,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|야채도사,2026-06-03,pm,rising,야채도사,야채도사,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|전투식량,2026-06-03,pm,rising,전투식량,전투식량,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|임박,2026-06-03,pm,rising,임박,임박,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|코엔자임q10,2026-06-03,pm,rising,코엔자임q10,코엔자임q10,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|하루견과,2026-06-03,pm,rising,하루견과,하루견과,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|밀크씨슬,2026-06-03,pm,rising,밀크씨슬,밀크씨슬,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|포카리스웨트,2026-06-03,pm,rising,포카리스웨트,포카리스웨트,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|포스파티딜세린,2026-06-03,pm,rising,포스파티딜세린,포스파티딜세린,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|장사의신장신몰,2026-06-03,pm,rising,장사의신장신몰,장사의신장신몰,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|포켓몬빵,2026-06-03,pm,rising,포켓몬빵,포켓몬빵,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|멀티비타민,2026-06-03,pm,rising,멀티비타민,멀티비타민,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|조선호텔김치,2026-06-03,pm,rising,조선호텔김치,조선호텔김치,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|생수2l,2026-06-03,pm,rising,생수2l,생수2l,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|프로폴리스,2026-06-03,pm,rising,프로폴리스,프로폴리스,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|닥터머레이테라큐민,2026-06-03,pm,rising,닥터머레이테라큐민,닥터머레이테라큐민,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|커큐민,2026-06-03,pm,rising,커큐민,커큐민,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|생수500,2026-06-03,pm,rising,생수500,생수500,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|맥심모카골드,2026-06-03,pm,rising,맥심모카골드,맥심모카골드,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|빅토리아탄산수,2026-06-03,pm,rising,빅토리아탄산수,빅토리아탄산수,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|질유산균,2026-06-03,pm,rising,질유산균,질유산균,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|햇반,2026-06-03,pm,rising,햇반,햇반,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|cca주스,2026-06-03,pm,rising,cca주스,cca주스,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|삼다수,2026-06-03,pm,rising,삼다수,삼다수,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|콘드로이친1200,2026-06-03,pm,rising,콘드로이친1200,콘드로이친1200,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|하이퍼셀코엔자임q10,2026-06-03,pm,rising,하이퍼셀코엔자임q10,하이퍼셀코엔자임q10,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|단백질음료,2026-06-03,pm,rising,단백질음료,단백질음료,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
2026-06-03|pm|rising|나인플레이트,2026-06-03,pm,rising,나인플레이트,나인플레이트,0.0,0.0,,0.0,,,,,,0.0,,ready,ready,pending,partial_ready,2026-06-10 12:07:31
